"species","DD_mean","DD_sd","DD_se","DD_n","ID_C_mean","ID_C_sd","ID_C_se","ID_C_n","ID_T_mean","ID_T_sd","ID_T_se","ID_T_n","iter"
"ARDO",0.0331655172369759,0.0250891599503886,0.0125445799751943,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.0727010314246082,0.0588119669407578,0.0339551049448179,3,"E1"
"ARDO",0.0347081078683539,0.023195529318322,0.011597764659161,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.0706442439161042,0.0618776310681399,0.0357250669540069,3,"F1"
"ARDO",0.031739623494552,0.0261870978983607,0.0130935489491803,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.0746022230811733,0.0560305124179772,0.0323492314273518,3,"G1"
"ENCA",0.0220780414537714,0.0114105931424381,0.00570529657121906,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0260061074508064,0.015123340698723,0.00873146482345414,3,"A"
"ENCA",0.0193024355029198,0.0133665659493668,0.00668328297468342,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0297069153852752,0.00874398424618304,0.00504834165832362,3,"B"
"ENCA",0.0255523617438052,0.0125058095111805,0.00625290475559023,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.021373680397428,0.0136997643921971,0.00790956265966943,3,"C"
"ENCA",0.0261135836895154,0.0130263495258151,0.00651317476290753,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0206253844698143,0.0125258631520175,0.0072318104626497,3,"D"
"ENCA",0.0213334786164258,0.0123807780531057,0.00619038902655283,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0269988579006005,0.0134091962550202,0.00774180306745241,3,"E"
"ENCA",0.0275834048573112,0.00985715640440147,0.00492857820220074,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0186656229127533,0.0149443029268241,0.00862809731765321,3,"F"
"ENCA",0.0281446268030214,0.0103640918675162,0.00518204593375809,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0179173269851397,0.0136552776649713,0.00788387823573026,3,"G"
"ENCA",0.0248077989064596,0.0136519437051747,0.00682597185258733,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0223664308472221,0.0123519709698633,0.00713141376447302,3,"H"
"ENCA",0.0253690208521699,0.0141696995044392,0.00708484975221961,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0216181349196084,0.0111361350341066,0.00642945055967346,3,"I"
"ENCA",0.0316189470930552,0.00879784108284531,0.00439892054142266,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0132848999317613,0.00574653480330049,0.00331776341559309,3,"J"
"ENCA",0.019540316922573,0.0133617392235982,0.00668086961179908,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0293897401590709,0.00928907047294602,0.00536304733807679,3,"K"
"ENCA",0.0257902431634584,0.0123410541604911,0.00617052708024554,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0210565051712237,0.0137689442979017,0.0079495036968505,3,"L"
"ENCA",0.0263514651091687,0.0128544201283365,0.00642721006416824,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.02030820924361,0.0125732059392086,0.00725914383357871,3,"M"
"ENCA",0.0230146372126068,0.0151076589282327,0.00755382946411633,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0247573131056925,0.00960615614347374,0.00554611683531214,3,"N"
"ENCA",0.0235758591583171,0.0156630075845854,0.00783150379229271,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0240090171780788,0.0083119080169694,0.00479888233107669,3,"O"
"ENCA",0.0298257853992024,0.0123222200028988,0.00616111000144939,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0156757821902316,0.0061537244571538,0.00355285447185653,3,"P"
"ENCA",0.0250456803261128,0.0135186621736109,0.00675933108680544,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0220492556210178,0.0124665992581292,0.00719759443756008,3,"Q"
"ENCA",0.0256069022718231,0.0140286504228276,0.00701432521141382,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0213009596934041,0.0112314910377016,0.00648450437401791,3,"R"
"ENCA",0.0318568285127084,0.00833426738354196,0.00416713369177098,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.012967724705557,0.0052178791286123,0.00301254391950324,3,"S"
"ENCA",0.0290812225618569,0.0137950095219713,0.00689750476098564,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0166685326400257,0.00444136692443136,0.00256422438939035,3,"T"
"ENCA",0.0208991611077793,0.0092056158059608,0.0046028079029804,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0275779479121292,0.0164892214349809,0.00952005643421358,3,"V"
"ENCA",0.0214603830534895,0.0102468441472651,0.00512342207363255,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0268296519845155,0.0159698469365997,0.00922019542776294,3,"W"
"ENCA",0.0186847771026379,0.012202032378983,0.0061010161894915,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0305304599189843,0.00967649199617559,0.00558672525880324,3,"Y"
"ENCA",0.0249347033435233,0.0117010241266498,0.0058505120633249,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0221972249311371,0.0150149642564786,0.00866889365535053,3,"Z"
"ENCA",0.0201545982704337,0.0102705756273681,0.00513528781368407,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0285706983619233,0.014775120908909,0.0085304200340679,3,"A1"
"ENCA",0.0207158202161439,0.0112629251532162,0.0056314625766081,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0278224024343096,0.0142714539860388,0.00823962780056683,3,"B1"
"ENCA",0.0269657464570293,0.0090015296128521,0.00450076480642605,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0194891674464625,0.0163642419624535,0.0094478995021067,3,"C1"
"ENCA",0.0241901405061777,0.0128712042832973,0.00643560214164863,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0231899753809312,0.0137070810694024,0.00791378694522348,3,"D1"
"ENCA",0.0189226585222912,0.0122127963982075,0.00610639819910377,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.03021328469278,0.0102101758494757,0.00589484777516819,3,"F1"
"ENCA",0.0251725847631765,0.0115417556619579,0.00577087783097893,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0218800497049328,0.0151040742209393,0.0087203413173194,3,"G1"
"ENCA",0.022396978812325,0.0143031532901966,0.00715157664509829,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0255808576394016,0.011031052824255,0.00636878131752863,3,"H1"
"ENCA",0.024428021925831,0.0127451312909276,0.0063725656454638,4,0.0153394301411685,0.0104062086326125,0.00424831688447434,6,0.0228728001547269,0.0138388079485524,0.00798983949436024,3,"I1"
"ERFA",0.0135699767741363,0.00561003773180913,0.00280501886590456,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0106053574373376,0.00988631392143927,0.00494315696071964,4,"A"
"ERFA",0.0117944712687547,0.00663074420549693,0.00331537210274846,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0123808629427191,0.00953283969574226,0.00476641984787113,4,"B"
"ERFA",0.0115234053783331,0.00693493216868656,0.00346746608434328,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0126519288331408,0.009280555508014,0.004640277754007,4,"C"
"ERFA",0.0165234177111338,0.00815817342872558,0.00407908671436279,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00765191650034008,0.0040057735830182,0.0020028867915091,4,"D"
"ERFA",0.0114496129155586,0.00702270889708851,0.00351135444854426,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0127257212959153,0.00920146525622176,0.00460073262811088,4,"E"
"ERFA",0.0123070264511511,0.00668397030207022,0.00334198515103511,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0118683077603228,0.00950090854190108,0.00475045427095054,4,"F"
"ERFA",0.0120359605607294,0.00701230854067285,0.00350615427033642,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0121393736507444,0.00926776335472927,0.00463388167736463,4,"G"
"ERFA",0.0170359728935302,0.00779749284213926,0.00389874642106963,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0071393613179437,0.00299580758812699,0.00149790379406349,4,"H"
"ERFA",0.0119621680979549,0.00710622879567407,0.00355311439783704,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0122131661135189,0.00919404973237047,0.00459702486618523,4,"I"
"ERFA",0.0102604550553478,0.00737588221729031,0.00368794110864516,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.013914879156126,0.00847137470296735,0.00423568735148367,4,"J"
"ERFA",0.0152604673881486,0.00947130018356835,0.00473565009178418,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0089148668233253,0.00430361243540756,0.00215180621770378,4,"K"
"ERFA",0.0101866625925733,0.00744179221109508,0.00372089610554754,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0139886716189005,0.00836982188836871,0.00418491094418435,4,"L"
"ERFA",0.0149894014977269,0.00981516232660564,0.00490758116330282,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00918593271374697,0.00403486390496736,0.00201743195248368,4,"M"
"ERFA",0.00991559670215167,0.00763836334154793,0.00381918167077397,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0142597375093222,0.00800908259880373,0.00400454129940187,4,"N"
"ERFA",0.0149156090349524,0.00991184170267529,0.00495592085133764,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00925972517652147,0.00393705695006403,0.00196852847503202,4,"O"
"ERFA",0.0132116148870922,0.00611391748464902,0.00305695874232451,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0109637193243817,0.00971197001285772,0.00485598500642886,4,"P"
"ERFA",0.0129405489966705,0.00652156989786021,0.0032607849489301,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0112347852148033,0.0095184248098771,0.00475921240493855,4,"Q"
"ERFA",0.0179405613294713,0.00648830398415417,0.00324415199207708,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0062347728820026,0.00127382395628101,0.000636911978140503,4,"R"
"ERFA",0.012866756533896,0.00663587939780239,0.0033179396989012,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0113085776775778,0.00945608420890754,0.00472804210445377,4,"S"
"ERFA",0.0111650434912889,0.00721422063298619,0.0036071103164931,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0130102907201849,0.00898643981869782,0.00449321990934891,4,"T"
"ERFA",0.0161650558240897,0.00867673090108372,0.00433836545054186,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0080102783873842,0.00393087552024889,0.00196543776012445,4,"U"
"ERFA",0.0110912510285144,0.00729380675599563,0.00364690337799781,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0130840831829594,0.00890077718643974,0.00445038859321987,4,"V"
"ERFA",0.015893989933668,0.00908688166056544,0.00454344083028272,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00828134427780586,0.00372353379816116,0.00186176689908058,4,"W"
"ERFA",0.0108201851380928,0.00753775928715809,0.00376887964357905,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0133551490733811,0.00860053457681753,0.00430026728840876,4,"X"
"ERFA",0.0158201974708935,0.00920090308486198,0.00460045154243099,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00835513674058037,0.00364184012075151,0.00182092006037576,4,"Y"
"ERFA",0.0116775986736853,0.00732215680017763,0.00366107840008881,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0124977355377886,0.00900048007923385,0.00450024003961693,4,"Z"
"ERFA",0.0166776110064861,0.00836782970904308,0.00418391485452154,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00749772320498782,0.00297829438471735,0.00148914719235868,4,"A1"
"ERFA",0.0116038062109108,0.00740739349681808,0.00370369674840904,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0125715280005631,0.00892060738527179,0.00446030369263589,4,"B1"
"ERFA",0.0164065451160644,0.00881344596783389,0.00440672298391695,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00776878909540949,0.00276652410751822,0.00138326205375911,4,"C1"
"ERFA",0.0113327403204891,0.00767190804814014,0.00383595402407007,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0128425938909847,0.00864251660175653,0.00432125830087827,4,"D1"
"ERFA",0.0163327526532899,0.00893660392149844,0.00446830196074922,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00784258155818399,0.00267447410053976,0.00133723705026988,4,"E1"
"ERFA",0.0146310396106828,0.0101784734815342,0.0050892367407671,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00954429460079109,0.00377090606736806,0.00188545303368403,4,"F1"
"ERFA",0.00955723481510755,0.00779485835394614,0.00389742917697307,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0146180993963663,0.0075654690016991,0.00378273450084955,4,"G1"
"ERFA",0.0145572471479083,0.0102683006597494,0.00513415032987471,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00961808706356559,0.00365643335079331,0.00182821667539666,4,"H1"
"ERFA",0.0142861812574866,0.0105622708439589,0.00528113542197947,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00988915295398726,0.00325887007994878,0.00162943503997439,4,"I1"
"ERFA",0.00988915295398726,0.00325887007994878,0.00162943503997439,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0142861812574866,0.0105622708439589,0.00528113542197947,4,"J1"
"ERFA",0.00961808706356559,0.00365643335079331,0.00182821667539666,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0145572471479083,0.0102683006597494,0.00513415032987471,4,"K1"
"ERFA",0.0146180993963663,0.0075654690016991,0.00378273450084955,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00955723481510755,0.00779485835394614,0.00389742917697307,4,"L1"
"ERFA",0.00954429460079109,0.00377090606736806,0.00188545303368403,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0146310396106828,0.0101784734815342,0.0050892367407671,4,"M1"
"ERFA",0.0128425938909847,0.00864251660175653,0.00432125830087827,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0113327403204891,0.00767190804814014,0.00383595402407007,4,"O1"
"ERFA",0.0125715280005631,0.00892060738527179,0.00446030369263589,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0116038062109108,0.00740739349681808,0.00370369674840904,4,"Q1"
"ERFA",0.0124977355377886,0.00900048007923385,0.00450024003961693,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0116775986736853,0.00732215680017763,0.00366107840008881,4,"S1"
"ERFA",0.00835513674058037,0.00364184012075151,0.00182092006037576,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0158201974708935,0.00920090308486198,0.00460045154243099,4,"T1"
"ERFA",0.0133551490733811,0.00860053457681753,0.00430026728840876,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0108201851380928,0.00753775928715809,0.00376887964357905,4,"U1"
"ERFA",0.00828134427780586,0.00372353379816116,0.00186176689908058,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.015893989933668,0.00908688166056544,0.00454344083028272,4,"V1"
"ERFA",0.0130840831829594,0.00890077718643974,0.00445038859321987,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0110912510285144,0.00729380675599563,0.00364690337799781,4,"W1"
"ERFA",0.0080102783873842,0.00393087552024889,0.00196543776012445,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0161650558240897,0.00867673090108372,0.00433836545054186,4,"X1"
"ERFA",0.0130102907201849,0.00898643981869782,0.00449321990934891,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0111650434912889,0.00721422063298619,0.0036071103164931,4,"Y1"
"ERFA",0.0113085776775778,0.00945608420890754,0.00472804210445377,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.012866756533896,0.00663587939780239,0.0033179396989012,4,"Z1"
"ERFA",0.0112347852148033,0.0095184248098771,0.00475921240493855,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0129405489966705,0.00652156989786021,0.0032607849489301,4,"B2"
"ERFA",0.0109637193243817,0.00971197001285772,0.00485598500642886,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0132116148870922,0.00611391748464902,0.00305695874232451,4,"C2"
"ERFA",0.00925972517652147,0.00393705695006403,0.00196852847503202,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0149156090349524,0.00991184170267529,0.00495592085133764,4,"D2"
"ERFA",0.0142597375093222,0.00800908259880373,0.00400454129940187,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.00991559670215167,0.00763836334154793,0.00381918167077397,4,"E2"
"ERFA",0.00918593271374697,0.00403486390496736,0.00201743195248368,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0149894014977269,0.00981516232660564,0.00490758116330282,4,"F2"
"ERFA",0.0139886716189005,0.00836982188836871,0.00418491094418435,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0101866625925733,0.00744179221109508,0.00372089610554754,4,"G2"
"ERFA",0.0089148668233253,0.00430361243540756,0.00215180621770378,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0152604673881486,0.00947130018356835,0.00473565009178418,4,"H2"
"ERFA",0.013914879156126,0.00847137470296735,0.00423568735148367,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0102604550553478,0.00737588221729031,0.00368794110864516,4,"I2"
"ERFA",0.0122131661135189,0.00919404973237047,0.00459702486618523,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0119621680979549,0.00710622879567407,0.00355311439783704,4,"J2"
"ERFA",0.0121393736507444,0.00926776335472927,0.00463388167736463,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0120359605607294,0.00701230854067285,0.00350615427033642,4,"L2"
"ERFA",0.0118683077603228,0.00950090854190108,0.00475045427095054,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0123070264511511,0.00668397030207022,0.00334198515103511,4,"M2"
"ERFA",0.0127257212959153,0.00920146525622176,0.00460073262811088,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0114496129155586,0.00702270889708851,0.00351135444854426,4,"N2"
"ERFA",0.0126519288331408,0.009280555508014,0.004640277754007,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0115234053783331,0.00693493216868656,0.00346746608434328,4,"P2"
"ERFA",0.0123808629427191,0.00953283969574226,0.00476641984787113,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0117944712687547,0.00663074420549693,0.00331537210274846,4,"Q2"
"ERFA",0.0106053574373376,0.00988631392143927,0.00494315696071964,4,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0135699767741363,0.00561003773180913,0.00280501886590456,4,"R2"
"ERPA",0.00851099495515323,0.00516412356916111,0.00258206178458055,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.018037969504375,0.0203125712937355,0.0117274685043717,3,"A"
"ERPA",0.0168789984870009,0.0171378905029114,0.00856894525145571,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00688063146191145,0.00203780440152363,0.00117652691977547,3,"B"
"ERPA",0.00857541601169155,0.00515599360675035,0.00257799680337518,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0179520747623239,0.0203755242845267,0.0117638144305513,3,"C"
"ERPA",0.00766257575610006,0.00555617139548358,0.00277808569774179,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0191691951031125,0.0192511204941984,0.0111146395995274,3,"D"
"ERPA",0.0165888155058401,0.0173226431703761,0.00866132158518806,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00726754210345912,0.00241145085159701,0.00139225179830709,3,"E"
"ERPA",0.0082852330305308,0.00515028705471022,0.00257514352735511,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0183389854038715,0.0200990910393847,0.0116042156220555,3,"F"
"ERPA",0.00737239277493931,0.00548687999059686,0.00274343999529843,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0195561057446602,0.018921003160155,0.0109240462678532,3,"G"
"ERPA",0.0166532365623785,0.0172801151506114,0.00864005757530572,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00718164736140802,0.00236667768523178,0.00136640199865365,3,"H"
"ERPA",0.015740396306787,0.0179597469226182,0.0089798734613091,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00839876770219669,0.000609534645862619,0.000351914991869186,3,"I"
"ERPA",0.00743681383147763,0.00549704918548434,0.00274852459274217,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0194702110026091,0.0189988683256429,0.0109690017421082,3,"J"
"ERPA",0.0183060852929227,0.0156862600102305,0.00784313000511527,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00497784905401571,0.00300786933902736,0.00173659417257467,3,"K"
"ERPA",0.0100025028176134,0.00324585175334407,0.00162292587667203,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0160492923544281,0.0219830904032452,0.0126919431619335,3,"L"
"ERPA",0.00908966256202186,0.00427740538959582,0.00213870269479791,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0172664126952168,0.0211103685332182,0.0121880769553458,3,"M"
"ERPA",0.018370506349461,0.0156298482855075,0.00781492414275377,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00489195431196461,0.00287111968318853,0.00165764172196453,3,"N"
"ERPA",0.0174576660938695,0.0165052275146708,0.0082526137573354,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00610907465275327,0.00337256481151147,0.00194715120178561,3,"O"
"ERPA",0.00915408361856019,0.00425592360041601,0.00212796180020801,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0171805179531657,0.0211662533032004,0.0122203420423385,3,"P"
"ERPA",0.0180803233683003,0.0158686166213144,0.0079343083106572,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00527886495351227,0.00349486733964865,0.00201776259932818,3,"Q"
"ERPA",0.0171674831127088,0.0167103858764385,0.00835519293821925,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00649598529430094,0.00373258790368156,0.00215501063096449,3,"R"
"ERPA",0.00886390063739944,0.0043013785785113,0.00215068928925565,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0175674285947134,0.0209216949661217,0.0120791462205936,3,"S"
"ERPA",0.0172319041692471,0.0166633130061233,0.00833165650306164,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00641009055224984,0.00367688217046926,0.00212284891089896,3,"T"
"ERPA",0.0151570620256845,0.0177496764710044,0.00887483823550222,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00917654674366661,0.00521213017747348,0.00300922476101568,3,"U"
"ERPA",0.00685347955037519,0.00313039138314113,0.00156519569157056,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.020247990044079,0.0190241519254839,0.0109835992352824,3,"V"
"ERPA",0.0152214830822228,0.017715117505319,0.00885755875265949,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00909065200161551,0.00523872975314348,0.00302458203318909,3,"X"
"ERPA",0.0143086428266313,0.0182836070173797,0.00914180350868986,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0103077723424042,0.00390438132236518,0.00225419560748648,3,"Y"
"ERPA",0.00600506035132201,0.00320190112865706,0.00160095056432853,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0213792156428166,0.0176755013727532,0.0102049554756207,3,"Z"
"ERPA",0.0149313001010621,0.0178580358115998,0.00892901790579989,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00947756264316318,0.00515184398664385,0.00297441851251178,3,"A1"
"ERPA",0.0140184598454706,0.0184029336022618,0.00920146680113089,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0106946829839518,0.00359564321241637,0.00207594557659844,3,"B1"
"ERPA",0.0140828809020089,0.0183749268965164,0.00918746344825821,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0106087882419007,0.0036875246864001,0.00212899337033649,3,"D1"
"ERPA",0.0166485698881446,0.0165071085521387,0.00825355427606936,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00718786959371977,0.0067048106028712,0.00387102420643314,3,"E1"
"ERPA",0.0157357296325531,0.0172169510323381,0.00860847551616903,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00840498993450843,0.00630096300755461,0.00363786268856553,3,"F1"
"ERPA",0.00743214715724382,0.0019962738876979,0.00099813694384895,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.0194764332349209,0.0200020232155764,0.0115481734878502,3,"G1"
"ERPA",0.0158001506890915,0.0171784273797751,0.00858921368988754,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.00831909519245733,0.00630724228508874,0.00364148803114017,3,"H1"
"ERPA",0.0155099677079307,0.0173386910513268,0.0086693455256634,4,0.00981952258631522,0.0062124644857575,0.00277829857959141,5,0.008706005834005,0.0063066697153985,0.00364115745787539,3,"I1"
"ISME",0.013717594489443,0.00633775127007502,0.00316887563503751,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0280773386045546,0.0217350325051041,0.010867516252552,4,"A"
"ISME",0.0137646473020807,0.00629969547613394,0.00314984773806697,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.028030285791917,0.0217873458476803,0.0108936729238402,4,"B"
"ISME",0.0223016153559781,0.015670214727136,0.00783510736356801,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0194933177380195,0.0199808302277879,0.00999041511389397,4,"C"
"ISME",0.0134401984487864,0.00658501077426607,0.00329250538713304,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0283547346452112,0.0214100195312089,0.0107050097656045,4,"D"
"ISME",0.0236271253173239,0.0181607166307931,0.00908035831539656,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0181678077766737,0.0173310656330337,0.00866553281651687,4,"E"
"ISME",0.019357918473913,0.0169059637654716,0.0084529818827358,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0224370146200846,0.0189186344724605,0.00945931723623026,4,"G"
"ISME",0.0206834284352588,0.0195057087856303,0.00975285439281513,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0211115046587388,0.0164149948257186,0.00820749741285932,4,"I"
"ISME",0.0194049712865507,0.0168707725909744,0.00843538629548718,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.022389961807447,0.0189600584502613,0.00948002922513064,4,"J"
"ISME",0.0207304812478965,0.0194709454045881,0.00973547270229407,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0210644518461012,0.0164576676356289,0.00822883381781446,4,"L"
"ISME",0.0190805224332564,0.0171224753667648,0.0085612376833824,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0227144106607412,0.0186564815745508,0.00932824078727541,4,"M"
"ISME",0.0292674493017939,0.0206496547948504,0.0103248273974252,4,0.0304121917476425,0.0125293299106082,0.00560328667852827,5,0.0125274837922037,0.00606803289424067,0.00303401644712033,4,"N"
