"species","combo","DD_mean","DD_sd","DD_se","DD_n","ID_T_mean","ID_T_sd","ID_T_se","ID_T_n","ID_C_mean","ID_C_sd","ID_C_se","ID_C_n","lrr","lrr_var","sei","zi","ci.lb","ci.ub"
"ARCA","S",0.0252985625505579,0.0130384098094474,0.00752772941328909,3,0.0134049624834981,0.00254317906289075,0.00127158953144537,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.0263305705582379,0.0549852691885515,0.234489379692453,-0.112288968450392,-0.485921309512584,0.433260168396108
"ARCA","T",0.023399337940634,0.0145981978146455,0.00842827343796898,3,0.0148293809409409,0.00407363288512014,0.00203681644256007,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.127316009148246,0.0648519637959531,0.25466048730801,-0.499944103987591,-0.626441392557366,0.371809374260873
"ARCA","U",0.0227070067201516,0.0153599868212069,0.00886809252597292,3,0.0153486293563028,0.0035224457759928,0.0017612228879964,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.161731774866261,0.059154002403025,0.243215958364218,-0.664971887346577,-0.638426293725521,0.314962743993
"ARCA","V",0.0242107712433855,0.0137847788999421,0.00795864580860105,3,0.0142208059638774,0.00411410329546195,0.00205705164773098,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.0854116985289344,0.0669107912670406,0.258671203010773,-0.330194074697125,-0.592397940267699,0.42157454320983
"ARCA","W",0.021412185337413,0.016222616452922,0.00936613197605459,3,0.0163197453933567,0.00321970222852131,0.00160985111426065,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.223081346085897,0.055717636400747,0.236045835381069,-0.945076390463561,-0.685722682133464,0.239559989961669
"ARCA","X",0.0229159498606469,0.0149367177830043,0.008623718032827,3,0.0151919220009312,0.00421964024653722,0.00210982012326861,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.151469436845797,0.0652739560138825,0.255487682704827,-0.592863950395581,-0.652216093440855,0.349277219749262
"ARCA","Y",0.0222236186401645,0.0156500274716402,0.00903554757357652,3,0.0157111704162931,0.00362167173874135,0.00181083586937067,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.185077548416721,0.0592712974534287,0.243456972488834,-0.760206399203497,-0.662244446279994,0.292089349446552
"ARCA","Z",0.0167811950202061,0.0035784135251424,0.00206599801201276,3,0.0197929881312619,0.0136716531038482,0.00683582655192408,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.4160333377641,0.165264646587682,0.406527547144941,-1.02338289418742,-1.21281268889159,0.380746013363392
"ARCA","A1",0.0160888637997236,0.00467771505895453,0.00270068004847976,3,0.0203122365466238,0.0132610074091638,0.0066305037045819,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.44192908756237,0.152542835962046,0.390567325773733,-1.1315055264464,-1.20742697961701,0.32356880449227
"ARCA","B1",0.0175926283229575,0.00241419509271776,0.00139383618665687,3,0.0191844131541983,0.0139750038277979,0.00698750191389894,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.384803732016973,0.178649015486849,0.422668919471078,-0.910414071842592,-1.21321959156475,0.443612127530801
"ARCA","C1",0.0147940424169851,0.00483912891970933,0.00279387238443749,3,0.0212833525836776,0.0126869699396802,0.00634348496984008,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.488630795858688,0.134820214183518,0.367178722400302,-1.33077100073892,-1.20828786765271,0.231026275935334
"ARCA","D1",0.016297806940219,0.00363397961639308,0.00209807910975416,3,0.0201555291912522,0.0135398035591491,0.00676990177957455,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.434184249871345,0.158804385275848,0.398502679132585,-1.08953909874942,-1.21523514871393,0.346866648971243
"ARCA","E1",0.0156054757197365,0.0046127853505291,0.00266319286384194,3,0.0206747776066141,0.0131058957093824,0.00655294785469118,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.459620081787861,0.146446589526927,0.382683406390879,-1.20104523507454,-1.20966577579509,0.290425612219367
"ARCA","F1",0.0137062511098127,0.00302605198250286,0.00174709192667983,3,0.0220991960640569,0.0124208374878338,0.00621041874391688,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.526246828238942,0.124961774806389,0.353499327872613,-1.48867844079347,-1.21909277942838,0.166599122950495
"ARCA","G1",0.0152100156330466,0.00196289981426128,0.00113328073615602,3,0.0209713726716315,0.013382748261616,0.00669137413080801,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.473863899168786,0.147793752213257,0.384439529982619,-1.23260971417328,-1.22735153216823,0.279623733830653
"ARCA","H1",0.0145176844125641,0.00310895816448979,0.00179495783316747,3,0.0214906210869934,0.0128998645393531,0.00644993226967655,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.498322209015238,0.136063604074674,0.368868003592984,-1.35094994459074,-1.22129021110668,0.224645793076202
"ARCA","I1",0.0132228630298256,0.00225800385241225,0.00130365913202143,3,0.0224617371240473,0.0121844080232973,0.00609220401164866,4,0.0130566084787361,0.00626083936122688,0.00279993248158193,5,-0.542518886900275,0.119550391494916,0.345760598528687,-1.56905931216238,-1.22019720728951,0.135159433488964
"ARDO","A",0.0683900951063739,0.00228753612765577,0.00132070959908305,3,0.0211038556424576,0.0111941507993854,0.00559707539969268,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.429060199609041,0.109132936341129,0.330352745321011,1.29879410928495,-0.218419283414073,1.07653968263216
"ARDO","B",0.0585757531700595,0.0187111386771571,0.0108028809521011,3,0.0284646120946933,0.0255929178419856,0.0127964589209928,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.12985432040544,0.240894814450775,0.490810365060453,0.264571267539238,-0.832116318352004,1.09182495916288
"ARDO","C",0.0530591507631794,0.0282432845063144,0.0163062679125198,3,0.0326020638998534,0.0252106719245178,0.0126053359622589,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.00585964091248252,0.188285774009957,0.433919086938979,-0.0135039943824978,-0.856325423517385,0.84460614169242
"ARDO","D",0.0502510921385121,0.0331004030617445,0.0191105266179833,3,0.0347081078683539,0.023195529318322,0.011597764659161,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0684573605403404,0.150450723021832,0.387879779083457,-0.176491181628756,-0.828687757875269,0.691773036794588
"ARDO","E",0.0511579591066142,0.0315315671237739,0.0182047587668816,3,0.0340279576422773,0.0240000104282861,0.012000005214143,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0486665150549575,0.163156504730472,0.403926360529332,-0.120483632192714,-0.84034763409879,0.743014603988875
"ARDO","F",0.0570962617583712,0.0173735703755528,0.0100306355331103,3,0.0295742306534596,0.0277928480417184,0.0138964240208592,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.0916125591495178,0.259583429973525,0.509493307093945,0.179811114049876,-0.906975973118819,1.09020109141785
"ARDO","G",0.051579659351491,0.0269245623744392,0.0155449033346953,3,0.0337116824586197,0.0272172792296562,0.0136086396148281,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0393284825109628,0.201748860265772,0.449164624904691,-0.0875591716941377,-0.9196749704536,0.841018005431675
"ARDO","H",0.0487716007268238,0.0317871377501066,0.0183523125367918,3,0.0358177264271201,0.0252389211775874,0.0126194605887937,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0999269671874354,0.162926044413677,0.403640984556421,-0.247563976431307,-0.891048759602309,0.691194825227439
"ARDO","I",0.0496784676949259,0.0302167217687148,0.0174456324471955,3,0.0351375762010435,0.0260189088019742,0.0130094544009871,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0807551496156101,0.175873678067155,0.419372958197301,-0.19256165195472,-0.902711043772341,0.741200744541121
"ARDO","J",0.0417653174151767,0.0239761517830728,0.0138426376860884,3,0.0410724389108555,0.0319842722805604,0.0159921361402802,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.236821355180529,0.190397987687888,0.436346178724975,-0.542737318962051,-1.09204415027316,0.618401439912099
"ARDO","K",0.0389572587905094,0.0278867025489753,0.0161003952234619,3,0.0431784828793559,0.0296290002460574,0.0148145001230287,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.286826334402227,0.15651054616883,0.395614137978953,-0.725015379550178,-1.06221579661583,0.48856312781138
"ARDO","L",0.0398641257586115,0.0265894196007698,0.0153514085641004,3,0.0424983326532793,0.030515710419248,0.015257855209624,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.27094888820559,0.167690644313843,0.409500481457401,-0.661657068732349,-1.07355508351391,0.531657307102728
"ARDO","M",0.0334406563836293,0.0300093700071006,0.0173259178518106,3,0.047315934684516,0.026384030033896,0.013192015016948,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.378331169004791,0.116526887358488,0.341360348251651,-1.10830437964601,-1.04738515732808,0.290722819318495
"ARDO","N",0.0343475233517314,0.0290671604628093,0.016781932917781,3,0.0466357844584395,0.0275127643901606,0.0137563821950803,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.363852198007812,0.125803675092098,0.354688137794455,-1.02583695149869,-1.05902817382852,0.3313237778129
"ARDO","O",0.0315394647270641,0.0313882675583281,0.0181220247241968,3,0.0487418284269399,0.0240954723082686,0.0120477361541343,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.408021606114573,0.0998887539426998,0.316051821609526,-1.29099590072502,-1.02747179371752,0.211428581488376
"ARDO","P",0.0581563240531793,0.0184144321459806,0.010631577356456,3,0.0287791839323535,0.0262162575603649,0.0131081287801825,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,0.118863609583854,0.246248789023842,0.49623461086853,0.239531074577434,-0.853738355600714,1.09146557476842
"ARDO","Q",0.0526397216462991,0.027923578734479,0.0161216856990892,3,0.0329166357375136,0.0257759958134868,0.0128879979067434,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0154622202251881,0.192092780002676,0.438283903426393,-0.0352790054672516,-0.874482885944549,0.843558445494173
"ARDO","R",0.0498316630216319,0.0327741737933803,0.0189221780620757,3,0.0350226797060141,0.0237716194089657,0.0118858097044828,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.077479887966257,0.153968683569973,0.39238843455175,-0.197457114287191,-0.84654708763774,0.691587311705226
"ARDO","S",0.050738529989734,0.0312072204706617,0.0180174971393965,3,0.0343425294799375,0.0245688493654619,0.0122844246827309,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.0578685573589704,0.166744942251177,0.408344146831049,-0.141715163075212,-0.858208378445562,0.742471263727622
"ARDO","T",0.0428253797099847,0.0257072263403823,0.0148420740477384,3,0.0402773921897494,0.0310196883540341,0.015509844177017,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.217274368425019,0.187076808940447,0.432523766908186,-0.502340877076336,-1.06500537402266,0.630456637172622
"ARDO","U",0.0400173210853175,0.0295398707183121,0.0170548523110442,3,0.0423834361582498,0.0286630445600197,0.0143315222800098,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.268241673999022,0.153131984787193,0.391320820794388,-0.685477643265919,-1.03521638915667,0.49873304115863
"ARDO","V",0.0409241880534196,0.028267454983912,0.0163202227442672,3,0.0417032859321733,0.0295543405786911,0.0147771702893456,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.25206396976529,0.164350840388473,0.405402072501453,-0.621762903701947,-1.04663743112603,0.542509491595453
"ARDO","W",0.0345007186784373,0.0318283191174711,0.0183760886103253,3,0.04652088796341,0.0254672617689614,0.0127336308844807,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.361385459978155,0.113715384831697,0.337217118236452,-1.07166997294828,-1.02231886669199,0.299547946735675
"ARDO","X",0.0354075856465394,0.030894909298351,0.017837184199992,3,0.0458407377373334,0.0266077917600996,0.0133038958800498,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.346657210755693,0.123021139870044,0.350743695410258,-0.988349085933576,-1.03410222156429,0.340787800052899
"ARDO","Y",0.0325995270218722,0.0332227195561214,0.0191811460789381,3,0.0479467817058338,0.0231533850510742,0.0115766925255371,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.39157572609989,0.0970910489687428,0.311594366073494,-1.25668423031606,-1.00228946138953,0.219138009189748
"ARDO","Z",0.0413458882982964,0.0232956669000682,0.0134497595557063,3,0.0413870107485157,0.0323220081490495,0.0161610040745247,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.244451126297922,0.191272011843467,0.437346558056043,-0.558941465972615,-1.10163462885032,0.612732376254477
"ARDO","A1",0.0385378296736292,0.0272390726053906,0.015726485901198,3,0.0434930547170161,0.0299638035090245,0.0149819017545122,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.294085308401912,0.157450721930743,0.396800607271137,-0.741141276028746,-1.07180020769696,0.483629590893139
"ARDO","B1",0.0394446966417313,0.0259313947038565,0.014971497712734,3,0.0428129044909395,0.0308501377169584,0.0154250688584792,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.27832360867371,0.168602540108937,0.410612396438463,-0.677825635776735,-1.08310911729878,0.52646189995136
"ARDO","C1",0.033021227266749,0.029290266549533,0.0169107432770088,3,0.0476305065221762,0.0266945344679869,0.0133472672339934,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.384957494008331,0.117319680943418,0.34251960665547,-1.1238991477517,-1.05628358705188,0.286368599035217
"ARDO","D1",0.0339280942348511,0.028344282367437,0.0163645790548265,3,0.0469503562960997,0.0278209252836573,0.0139104626418286,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.370574839199136,0.126575508007247,0.355774518490641,-1.04160028315486,-1.06788008205787,0.326730403659599
"ARDO","E1",0.0311200356101839,0.0306624937214868,0.0177029990041256,3,0.0490564002646001,0.0244105877169161,0.012205293858458,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.41445470672881,0.100695593331196,0.317325689680486,-1.30608620797806,-1.0364016298719,0.207492216414277
"ARDO","F1",0.0232068853304346,0.0127053970802959,0.00733546442446993,3,0.054991262974412,0.0268626759220335,0.0134313379610168,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.528658362335333,0.098449122592404,0.313766031610186,-1.68488079994626,-1.14362848386335,0.0863117591926869
"ARDO","G1",0.0241137522985367,0.0115588343226041,0.00667349610767375,3,0.0543111127483354,0.0282198427465862,0.0141099213732931,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.516212905398804,0.106288558368437,0.326019260732303,-1.5833816205806,-1.15519891470049,0.122773103902883
"ARDO","H1",0.0213056936738695,0.0137010615148434,0.00791031155377849,3,0.0564171567168359,0.0240186086692988,0.0120093043346494,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.554257354084819,0.0841055380944686,0.29000954828155,-1.91116933000678,-1.12266562388939,0.0141509157197481
"ARDO","I1",0.0157890912669893,0.00429920876192276,0.0024821493359985,3,0.060554608521996,0.0157818866979232,0.00789094334896161,4,0.0324115861230918,0.0142746324773565,0.00638380971463906,5,-0.625029622850774,0.0557745371124094,0.236166333571086,-2.6465652974311,-1.08790713101098,-0.162152114690574
"ENCA","A",0.0228728001547269,0.0138388079485524,0.00798983949436024,3,0.0244846678045565,0.0126514420591338,0.0063257210295669,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.553674246535508,0.142096012088383,0.376956246915187,-1.46880241690246,-1.29249491423666,0.185146421165646
"ENCA","B",0.0255808576394016,0.011031052824255,0.00636878131752863,3,0.0224536246910505,0.0142305168278322,0.00711525841391611,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.467079186104603,0.175766305501848,0.419244923048387,-1.11409622496656,-1.28878413598071,0.354625763771502
"ENCA","C",0.0219555775432335,0.0150046382572823,0.00866293193693489,3,0.0251725847631765,0.0115417556619579,0.00577087783097893,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.581382624872176,0.127905735278564,0.357639113183337,-1.62561253353221,-1.28234240617436,0.119577156430009
"ENCA","D",0.03021328469278,0.0102101758494757,0.00589484777516819,3,0.0189793044010167,0.0121492644555367,0.00607463222776833,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.298976272236906,0.177791347453375,0.421653112704478,-0.709057429504731,-1.12540118710689,0.527448642633079
"ENCA","E",0.0309615806203937,0.0106541178659814,0.00615115781790237,3,0.0184180824553064,0.0111192181422846,0.00555960907114231,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.268960052953716,0.166466086369123,0.408002556816895,-0.659211684975839,-1.06863036991509,0.530710264007655
"ENCA","F",0.0231899753809312,0.0137070810694024,0.00791378694522348,3,0.0242467863849033,0.0127798453665842,0.00638992268329211,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.543911217169209,0.144800721931326,0.380526900404329,-1.42936338164602,-1.28973023711035,0.201907802771935
"ENCA","G",0.0195646952847632,0.0162891454862378,0.00940454253134837,3,0.0269657464570293,0.0090015296128521,0.00450076480642605,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.650194539624797,0.103206888920845,0.32125829004221,-2.0238996464165,-1.27984921784245,-0.0205398614071428
"ENCA","H",0.0278224024343096,0.0142714539860388,0.00823962780056683,3,0.0207724660948695,0.0111818981707278,0.00559094908536389,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.389255493120812,0.147791784206419,0.384436970394912,-1.01253397330894,-1.14273810942053,0.364227123178907
"ENCA","I",0.0285706983619233,0.014775120908909,0.0085304200340679,3,0.0202112441491592,0.0101858167650806,0.00509290838254028,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.361866219364955,0.138844921682041,0.372619003382866,-0.97114268483279,-1.09218604595058,0.368453607220671
"ENCA","J",0.0222727527694378,0.0149125248065508,0.00860975021135906,3,0.0249347033435233,0.0117010241266498,0.0058505120633249,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.571887670513019,0.1304018211318,0.361111923275596,-1.5836853719077,-1.27965403452118,0.135878693495142
"ENCA","K",0.0305304599189843,0.00967649199617559,0.00558672525880324,3,0.0187414229813635,0.0121399241539246,0.0060699620769623,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.286363335541893,0.180246938220971,0.424554988453759,-0.674502345585047,-1.11847582236808,0.545749151284293
"ENCA","L",0.031278755846598,0.0101086602073041,0.00583623769183345,3,0.0181802010356532,0.0110929767129037,0.00554648835645185,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.255960275532397,0.168425273213663,0.410396482945046,-0.623690226815788,-1.06032260148659,0.548402050421799
"ENCA","M",0.0269051798228162,0.0158404742371181,0.00914550206489147,3,0.0214603830534895,0.0102468441472651,0.00512342207363255,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.421835715470744,0.132345154482303,0.363792735609582,-1.15954958463891,-1.13485637510283,0.291184944161338
"ENCA","N",0.0276534757504299,0.0163587739421006,0.00944474253908401,3,0.0208991611077793,0.0092056158059608,0.0046028079029804,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.395336148558903,0.123854195079774,0.351929247263955,-1.12333985206518,-1.08510479830255,0.29443250118474
"ENCA","O",0.0359111828999764,0.00235866111283612,0.00136177362842303,3,0.0147058807456194,0.00534401565049686,0.00267200782524843,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.0438745932856154,0.108362666389966,0.329184851398064,-0.133282540491392,-0.689065046281991,0.601315859710761
"ENCA","P",0.0166685326400257,0.00444136692443136,0.00256422438939035,3,0.0291378684405824,0.0136828363248808,0.00684141816244042,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.727665777952833,0.130477597996615,0.361216829614312,-2.01448470363298,-1.43563775460662,-0.0196938012990407
"ENCA","Q",0.0130432525438577,0.00512364710781019,0.00295813903692686,3,0.0318568285127084,0.00833426738354196,0.00416713369177098,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.816878883819509,0.092459808798419,0.304072045407695,-2.68646492223332,-1.41284914152402,-0.220908626115
"ENCA","R",0.0213009596934041,0.0112314910377016,0.00648450437401791,3,0.0256635481505486,0.0139372009625406,0.00696860048127031,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.600698753953269,0.149081321122471,0.386110503771227,-1.55576900417396,-1.35746143539749,0.156063927490954
"ENCA","S",0.0220492556210178,0.0124665992581292,0.00719759443756008,3,0.0251023262048383,0.0134268961681132,0.00671344808405658,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.578587648104515,0.146874929484872,0.383242650920891,-1.50971622473185,-1.32972944124912,0.172554145040087
"ENCA","T",0.0157513100285323,0.00602330645042258,0.00347755760056309,3,0.0298257853992024,0.0123222200028988,0.00616111000144939,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.751000430000727,0.118020159820391,0.343540623246205,-2.18606004409123,-1.42432767878973,-0.0776731812117216
"ENCA","U",0.0240090171780788,0.0083119080169694,0.00479888233107669,3,0.0236325050370426,0.0155909956439876,0.00779549782199379,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.518250225235339,0.184158874182114,0.429137360506067,-1.20765580657947,-1.35934399624781,0.322843545777133
"ENCA","V",0.0247573131056925,0.00960615614347374,0.00554611683531214,3,0.0230712830913323,0.0150358063511273,0.00751790317556364,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.494215816726142,0.181530799214809,0.426064313472519,-1.15995590594803,-1.32928652623006,0.340854892777779
"ENCA","W",0.0203837370819107,0.0124678695809107,0.00719832785875995,3,0.0263514651091687,0.0128544201283365,0.00642721006416824,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.627151004085098,0.134837863287573,0.367202755010871,-1.70791475697543,-1.34685517893029,0.0925531707600928
"ENCA","X",0.0211320330095244,0.013666621376701,0.00789042753075103,3,0.0257902431634584,0.0123410541604911,0.00617052708024554,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.605623377221017,0.132593514235903,0.364133923489563,-1.66318856374934,-1.31931275280982,0.10806599836779
"ENCA","Y",0.0293897401590709,0.00928907047294602,0.00536304733807679,3,0.0195969628012985,0.0133001881647732,0.00665009408238662,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.331001723889116,0.19050276803522,0.436466227828935,-0.758367320962222,-1.18645981090188,0.52445636312365
"ENCA","Z",0.013360427770062,0.00565475840797063,0.00326477628904414,3,0.0316189470930552,0.00879784108284531,0.00439892054142266,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.809383661239523,0.0947042188510376,0.307740505704136,-2.63008491322124,-1.41254396900377,-0.206223353475273
"ENCA","A1",0.0216181349196084,0.0111361350341066,0.00642945055967346,3,0.0254256667308954,0.0140804423001994,0.00704022115009968,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.591386293805645,0.152019460080429,0.38989673002018,-1.51677674694793,-1.35556984233513,0.172797254723844
"ENCA","B1",0.0223664308472221,0.0123519709698633,0.00713141376447302,3,0.0248644447851851,0.013562404433327,0.00678120221666352,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.569065991524759,0.149728975363471,0.386948285127962,-1.47065128182845,-1.3274706942551,0.189338711205583
"ENCA","C1",0.0179928548234404,0.0135783138463564,0.00783944315433507,3,0.0281446268030214,0.0103640918675162,0.00518204593375809,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.692983587808832,0.109249952802362,0.330529806223829,-2.09658425582217,-1.34081010382454,-0.0451570717931243
"ENCA","D1",0.018741150751054,0.0148683098316489,0.00858422268369724,3,0.0275834048573112,0.00985715640440147,0.00492857820220074,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.672841447377474,0.107275253371525,0.327529011495966,-2.05429572270352,-1.31478651380157,-0.0308963809533748
"ENCA","E1",0.0269988579006005,0.0134091962550202,0.00774180306745241,3,0.0213901244951513,0.0123033218313704,0.00615166091568519,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.418556472105026,0.158059054576779,0.397566415302876,-1.05279635299717,-1.19777232756136,0.360659383351305
"ENCA","F1",0.020700912308115,0.0124172317898283,0.00716909211644736,3,0.0261135836895154,0.0130263495258151,0.00651317476290753,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.61808275559425,0.137557927729153,0.370888025863808,-1.66649423139159,-1.34500992858447,0.108844417395975
"ENCA","G1",0.0214492082357287,0.0135942778586985,0.00784865998115814,3,0.0255523617438052,0.0125058095111805,0.00625290475559023,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.596356877311984,0.135231751339882,0.367738699812627,-1.62168647905658,-1.31711148466632,0.124397730042352
"ENCA","H1",0.0297069153852752,0.00874398424618304,0.00504834165832362,3,0.0193590813816453,0.0133063875171476,0.00665319375857381,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.318788760204968,0.193460166812888,0.439841069947871,-0.724781704088593,-1.18086141622436,0.543283895814422
"ENCA","I1",0.0260816352891071,0.0149928865927532,0.00865614711025558,3,0.0220780414537714,0.0114105931424381,0.00570529657121906,4,0.0140746157182906,0.00946348291524385,0.00386345072198228,6,-0.450210643977238,0.142127329651562,0.376997784677261,-1.19419970693635,-1.18911272419606,0.288691436241579
"ERFA","A",0.0135618499454809,0.00687083610315507,0.00396687907371438,3,0.0112031574018906,0.00866551938449341,0.00387533808081388,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.140587779323563,0.191397541476822,0.437490047288875,0.321350806023554,-0.716876956957357,0.998052515604483
"ERFA","B",0.0142452568553427,0.00666879043755602,0.00385022795429217,3,0.0107931132559735,0.00857208629518458,0.00383355353300541,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.177875159524608,0.197896974275812,0.444856127614099,0.39984873419325,-0.694026828900981,1.0497771479502
"ERFA","C",0.0118779161815006,0.00811839730225847,0.00468715886784726,3,0.0122135176602788,0.00826415735065075,0.00369584352256193,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0542400854826282,0.163308883770583,0.404114938811451,0.134219451629664,-0.737810640202424,0.84629081116768
"ERFA","D",0.0115164949942717,0.00849350574003328,0.00490372782537185,3,0.0124303703726161,0.00805245140687898,0.00360116574625904,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0366407270289425,0.155670650871523,0.394551201837635,0.0928668493678059,-0.736665418629816,0.809946872687701
"ERFA","E",0.0181831781046727,0.00912714978270788,0.00526956238398043,3,0.0084303605063755,0.00388130671958134,0.00173577313330212,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.42494389298431,0.11413343385184,0.337836401016586,1.25783927281254,-0.23720328567483,1.08709107164345
"ERFA","F",0.0114181050439057,0.00860068043261768,0.00496560516298577,3,0.0124894043428357,0.00798620377010607,0.00357153890242445,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.0319027965037707,0.153516758487998,0.391812146937788,0.081423704581666,-0.736034900199608,0.79984049320715
"ERFA","G",0.0154513747699308,0.00509615880021469,0.00294226865513703,3,0.0100694425072206,0.00864525455244346,0.00386627537241062,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.24727808532606,0.219166698753623,0.468152431109381,0.528199938511662,-0.670283818923195,1.16483998957531
"ERFA","H",0.0130840340960887,0.0074814650546699,0.00431942586324645,3,0.0114898469115259,0.00849269229030209,0.00379804745462077,5,0.0128942751852644,0.00772260976582533,0.00345365608001783,5,0.11531966063338,0.181008307264455,0.425450710734457,0.271052927457338,-0.718548409603125,0.949187730869885
