Appendix S4. List of the species of PhytoPhylo (a megaphylogeny of plants in the world),,
Acroglochin persicarioides,(Poir.) Moq.,kew-2620146
Acronychia acidula,F.Muell.,kew-2620241
Acronychia acronychioides,(F.Muell.) T.G.Hartley,kew-2620242
Acronychia baeuerlenii,T.G.Hartley,kew-2620250
Acronychia crassipetala,T.G.Hartley,kew-2620260
Acronychia imperforata,F.Muell.,kew-2620279
Acronychia laevis,J.R.Forst. & G.Forst.,kew-2620282
Acronychia oblongifolia,(A.Cunn. ex Hook.) Endl. ex Heynh.,kew-2620304
Acronychia pedunculata,(L.) Miq.,kew-2620314
Acronychia pubescens,(F.M.Bailey) C.T.White,kew-2620317
Acronychia suberosa,C.T.White,kew-2620334
Acronychia vestita,F.Muell.,kew-2620341
Acronychia wilcoxiana,(F.Muell.) T.G.Hartley,kew-2620344
Acrophorus stipellatus,T.Moore,ifn-66037
Acrophyllum australe,(A.Cunn.) Hoogland,kew-2620347
Acrorchis roseola,Dressler,kew-2650
Acrosanthes teretifolia,Eckl. & Zeyh.,kew-2620380
Acrothamnus colensoi,(Hook.f.) Quinn,kew-2620418
Acrothamnus hookeri,(Sond.) Quinn,kew-2620419
Acrothamnus maccraei,(F.Muell.) Quinn,kew-2620420
Acrothamnus suaveolens,(Hook.f.) Quinn,kew-2620423
Acrotome fleckii,(Gürke) Launert,kew-2668
Acrotome inflata,Benth.,kew-2670
Acrotome pallescens,Benth.,kew-2673
Acrotriche divaricata,R.Br.,kew-2620457
Acsmithia elliptica,(Vieill. ex Pamp.) Hoogland,kew-2620484
Actaea arizonica,(S.Watson) J.Compton,kew-2620510
Actaea brachycarpa,(P.K.Hsiao) J.Compton,kew-2620516
Actaea cimicifuga,L.,kew-2620525
Actaea cordifolia,DC.,kew-2620528
Actaea dahurica,(Turcz. ex Fisch. & C.A.Mey.) Franch.,kew-2620530
Actaea elata,(Nutt.) Prantl,kew-2620534
Actaea heracleifolia,(Kom.) J.Compton,kew-2620540
Actaea japonica,Thunb.,kew-2620541
Actaea laciniata,(S.Watson) J.Compton,kew-2620544
Actaea pachypoda,Elliott,kew-2620557
Actaea podocarpa,DC.,kew-2620563
Actaea racemosa,L.,kew-2620567
Actaea rubra,(Aiton) Willd.,kew-2620570
Actaea simplex,(DC.) Wormsk. ex Prantl,kew-2620576
Actaea spicata,L.,kew-2620577
Actaea yunnanensis,(P.K.Hsiao) J.Compton,kew-2620598
Actephila lindleyi,(Steud.) Airy Shaw,kew-2705
Actephila mearsii,C.T.White,kew-2710
Actinidia arguta,(Siebold & Zucc.) Planch. ex Miq.,kew-2620609
Actinidia chinensis,Planch.,kew-2620644
Actinidia chinensis var. setosa,H.L.Li,kew-2620651
Actinidia chrysantha,C.F.Liang,kew-2620652
Actinidia deliciosa,(A.Chev.) C.F.Liang & A.R.Ferguson,kew-2620664
Actinidia eriantha,Benth.,kew-2620670
Actinidia farinosa,C.F.Liang,kew-2620676
Actinidia fortunatii,Finet & Gagnep.,kew-2620681
Actinidia grandiflora,C.F.Liang,kew-2620699
Actinidia hemsleyana,Dunn,kew-2620701
Actinidia henanensis,C.F.Liang,kew-2620703
Actinidia hubeiensis,H.M.Sun & R.H.Huang,kew-2620708
Actinidia indochinensis,Merr.,kew-2620711
Actinidia kolomikta,(Rupr. & Maxim.) Maxim.,kew-2620720
Actinidia lanceolata,Dunn,kew-2620728
Actinidia latifolia,(Gardner & Champ.) Merr.,kew-2620729
Actinidia lijiangensis,C.F.Liang & Y.X.Lu,kew-2620737
Actinidia macrosperma,C.F.Liang,kew-2620742
Actinidia melanandra,Franch.,kew-2620747
Actinidia melliana,Hand.-Mazz.,kew-2620753
Actinidia persicina,R.G.Li & L.Mo,kew-2606106
Actinidia polygama,(Siebold & Zucc.) Maxim.,kew-2620762
Actinidia rubricaulis,Dunn,kew-2620772
Actinidia rufa,(Siebold & Zucc.) Planch. ex Miq.,kew-2620777
Actinidia scabiifolia,Dunn,kew-2620786
Actinidia styracifolia,C.F.Liang,kew-2620791
Actinidia valvata,Dunn,kew-2620804
Actinidia zhejiangensis,C.F.Liang,kew-2620813
Actinobole uliginosum,(A.Gray) H.Eichler,gcc-114485
Actinocheita filicina,(DC.) F.A.Barkley,kew-2620820
Actinodaphne borneensis,Meisn.,kew-2620842
Actinodaphne diversifolia,Merr.,kew-2620866
Actinodaphne forrestii,(C.K.Allen) Kosterm.,kew-2620873
Actinodaphne glomerata,(Blume) Nees,kew-2620883
Actinodaphne macrophylla,(Blume) Nees,kew-2620914
Actinodaphne malaccensis,Hook.f.,kew-2620922
Actinodaphne myriantha,Merr.,kew-2620935
Actinodaphne obovata,(Nees) Blume,kew-2620940
Actinodaphne omeiensis,(H.Liu) C.K.Allen,kew-2620945
Actinodaphne procera,Nees,kew-2620956
Actinodaphne sesquipedalis,Hook.f. & Thomson ex Meisn.,kew-2620976
Actinodium cunninghamii,Schauer ex Lindl.,kew-2734
Actinokentia divaricata,(Brongn.) Dammer,kew-2737
Actinolema macrolema,Boiss.,kew-2621000
Actinorhytis calapparia,(Blume) H.Wendl. & Drude ex Scheff.,kew-2778
Actinoscirpus grossus,(L.f.) Goetgh. & D.A.Simpson,kew-217752
Actinostemma tenerum,Griff.,kew-2621029
Actinostemon amazonicus,Pax & K.Hoffm.,kew-2783
Actinostemon caribaeus,Griseb.,kew-2792
Actinostemon concolor,(Spreng.) Müll.Arg.,kew-2804
Actinostrobus acuminatus,Parl.,kew-2621037
Actinostrobus pyramidalis,Miq.,kew-2621039
Actinotus helianthi,Labill.,kew-2621049
Acystopteris tenuisecta,(Blume) Tagawa,tro-26600004
Adansonia digitata,L.,kew-2621135
Adansonia fony,Baill.,kew-2621136
Adansonia grandidieri,Baill.,kew-2621139
Adansonia gregorii,F.Muell.,kew-2621140
Adansonia madagascariensis,Baill.,kew-2621144
Adansonia perrieri,Capuron,kew-2621147
Adansonia suarezensis,H.Perrier,kew-2621154
Adansonia za,Baill.,kew-2621156
Adelia barbinervis,Cham. & Schltdl.,kew-2932
Adelia brandegeei,V.W.Steinm.,kew-217762
Adelia cinerea,"""(Wiggins & Rollins) A.Cerv., V.W.Steinm. & Flores Olv.""",kew-217763
Adelia membranifolia,(Müll.Arg.) Chodat & Hassl.,kew-2956
Adelia oaxacana,(Müll.Arg.) Hemsl.,kew-2964
Adelia obovata,Wiggins & Rollins,kew-2965
Adelia ricinella,L.,kew-2982
Adelia triloba,(Müll.Arg.) Hemsl.,kew-2996
Adelia vaseyi,(J.M.Coult.) Pax & K.Hoffm.,kew-2997
Adelobotrys adscendens,(Sw.) Triana,tro-20300009
Adelobotrys boissieriana,Cogn.,tro-20301836
Adelobotrys macrantha,Gleason,tro-20302263
Adelphia hiraea,(Gaertn.) W.R.Anderson,kew-2621190
Adenandra uniflora,(L.) Willd.,kew-2621280
Adenanthera microsperma,Teijsm. & Binn.,ild-33896
Adenanthera pavonina,L.,ild-2
Adenanthos obovatus,Labill.,kew-2621372
Adenanthos sericeus,Labill.,kew-2621379
Adenanthos venosus,Meisn.,kew-2621387
Adenaria floribunda,Kunth,kew-2621392
Adenia digitata,(Harv.) Engl.,kew-2621451
Adenia ellenbeckii,Harms,kew-2621457
Adenia gummifera,(Harv.) Harms,kew-2621480
Adenia rumicifolia,Engl. & Harms,kew-2621584
Adenia volkensii,Harms,kew-2621619
Adenium obesum,(Forssk.) Roem. & Schult.,kew-3030
Adenocalymma cymbalum,(Cham.) Bureau & K.Schum.,kew-319343
Adenocalymma moringifolium,(DC.) L.G.Lohmann,kew-320911
Adenocarpus complicatus,(L.) Gay,ild-5069
Adenocarpus decorticans,Boiss.,ild-8195
Adenocarpus foliolosus,(Aiton) DC.,ild-31713
Adenocarpus mannii,(Hook.f.) Hook.f.,ild-8197
Adenocarpus telonensis,(Loisel.) DC.,ild-8199
Adenocarpus viscosus,(Willd.) Webb & Berthel.,ild-31716
Adenocaulon bicolor,Hook.,gcc-5236
Adenocaulon chilense,Less.,gcc-38376
Adenochilus nortonii,Fitzg.,kew-3051
Adenochlaena leucocephala,Baill.,kew-3055
Adenocline acuta,(Thunb.) Baill.,kew-3060
Adenocline violifolia,(Kunze) Prain,kew-3087
Adenodaphne uniflora,(Guillaumin) Kosterm.,kew-2621715
Adenodolichos rupestris,Verdc.,ild-2518
Adenogramma glomerata,(L.f.) Druce,kew-2621766
Adenogramma lichtensteiniana,(Schult.) Druce,kew-2621768
Adenolinum lewisii,(Pursh) A.Löve & D.Löve,kew-2621793
Adenolobus garipensis,(E.Mey.) Torre & Hillc.,ild-829
Adenolobus pechuelii,(Kuntze) Torre & Hillc.,ild-679
Adenoncos parviflora,Ridl.,kew-3115
Adenopeltis serrata,(W.T.Aiton) I.M.Johnst.,kew-3129
Adenophaedra grandifolia,(Klotzsch) Müll.Arg.,kew-3146
Adenophora liliifolia,(L.) A.DC.,kew-360310
Adenophora remotiflora,(Siebold & Zucc.) Miq.,kew-360454
Adenophora stricta,Miq.,kew-360489
Adenophora triphylla,(Thunb.) A.DC.,kew-360531
Adenophorus abietinus,K.A. Wilson,tro-26602583
Adenophorus pinnatifidus,Gaudich.,tro-26602646
Adenophorus tamariscinus,Hook. & Grev.,tro-26602647
Adenophyllum porophyllum,(Cav.) Hemsl.,gcc-16506
Adenostoma fasciculatum,Hook. & Arn.,rjp-4733
Adenostoma sparsifolium,Torr.,rjp-4736
Adenostyles alpina,(L.) Bluff & Fingerh.,gcc-157112
Adenostyles leucophylla,(Willd.) Rchb.,gcc-88974
Adesmia exilis,Clos,ild-11250
Adiantum bonatianum,Brause,tro-26620043
Adiantum capillus-veneris,L.,tro-26602671
Adiantum caudatum,L.,tro-26600008
Adiantum chilense,Kaulf.,tro-26605428
Adiantum diaphanum,Blume,tro-26611226
Adiantum flabellulatum,L.,tro-26600009
Adiantum hispidulum,Sw.,tro-26600896
Adiantum latifolium,Lam.,tro-26602677
Adiantum lunulatum,Burm. f.,tro-26603272
Adiantum malesianum,J. Ghatak,tro-26620034
Adiantum obliquum,Willd.,tro-26602680
Adiantum pedatum,L.,tro-26600011
Adiantum raddianum,C. Presl,tro-26602685
Adina pilulifera,(Lam.) Franch. ex Drake,kew-3268
Adina rubella,Hance,kew-3275
Adinandra dumosa,Jack,kew-2622779
Adinandra formosana,Hayata,kew-2622789
Adinandra hainanensis,Hayata,kew-2622801
Adinandra milletii,(Hook. & Arn.) Benth. & Hook.f. ex Hance,kew-2622856
Adinauclea fagifolia,(Teijsm. & Binn. ex Havil.) Ridsdale,kew-3286
Adiscanthus fusciflorus,Ducke,kew-2622938
Adolphia californica,S.Watson,kew-2623012
Adolphia infesta,(Kunth) Meisn.,kew-2623013
Adonidia merrillii,(Becc.) Becc.,kew-3315
Adonis amurensis,Regel & Radde,kew-2623058
Adonis annua,L.,kew-2623065
Adonis vernalis,L.,kew-2623208
Adoxa moschatellina,L.,kew-2623230
Adoxa omeiensis,H.Hara,kew-2623235
Adriana quadripartita,(Labill.) Gaudich.,kew-3336
Adriana urticoides,(A.Cunn.) Guymer ex P.I.Forst.,kew-217785
Aechmea allenii,L.B.Sm.,kew-217795
Aechmea aquilega,(Salisb.) Griseb.,kew-217809
Aechmea calyculata,(E.Morren) Baker,kew-217861
Aechmea carvalhoi,E.Pereira & Leme,kew-217868
Aechmea chantinii,(Carrière) Baker,kew-217876
Aechmea cylindrata,Lindm.,kew-217912
Aechmea distichantha,Lem.,kew-217928
Aechmea drakeana,André,kew-217938
Aechmea farinosa,(Regel) L.B.Sm.,kew-217957
Aechmea fasciata,(Lindl.) Baker,kew-217960
Aechmea filicaulis,(Griseb.) Mez,kew-217967
Aechmea fulgens,Brongn.,kew-217980
Aechmea gamosepala,Wittm.,kew-217990
Aechmea gracilis,Lindm.,kew-218007
Aechmea haltonii,H.E.Luther,kew-218015
Aechmea kertesziae,Reitz,kew-218040
Aechmea lamarchei,Mez,kew-218047
Aechmea leptantha,(Harms) Leme & J.A.Siqueira,kew-372053
Aechmea lingulata,(L.) Baker,kew-218065
Aechmea lueddemanniana,(K.Koch) Mez,kew-218074
Aechmea mertensii,(G.Mey.) Schult. & Schult.f.,kew-218100
Aechmea mexicana,Baker,kew-218101
Aechmea miniata,(Beer) Baker,kew-218108
Aechmea nudicaulis,(L.) Griseb.,kew-218130
Aechmea pedicellata,Leme & H.E.Luther,kew-218166
Aechmea pubescens,Baker,kew-218199
Aechmea racinae,L.B.Sm.,kew-218207
Aechmea recurvata,(Klotzsch) L.B.Sm.,kew-218217
Aechmea sphaerocephala,(Gaudich.) Baker,kew-218259
Aechmea subintegerrima,(Philcox) Leme,kew-467938
Aechmea tillandsioides,(Mart. ex Schult. & Schult.f.) Baker,kew-218283
Aechmea tuitensis,Magaña & E.J.Lott,kew-218295
Aechmea turbinocalyx,Mez,kew-218296
Aechmea vallerandii,"""(Carrière) Erhardt, Götz & Seybold""",kew-218297
Aechmea victoriana,L.B.Sm.,kew-218301
Aechmea warasii,E.Pereira,kew-218307
Aegialitis annulata,R.Br.,kew-2623409
Aegiceras corniculatum,(L.) Blanco,kew-2623413
Aegilops caudata,L.,kew-387592
Aegilops columnaris,Zhuk.,kew-387604
Aegilops comosa,Sm.,kew-387607
Aegilops crassa,Boiss.,kew-387623
Aegilops cylindrica,Host,kew-387641
Aegilops geniculata,Roth,kew-387679
Aegilops juvenalis,(Thell.) Eig,kew-387699
Aegilops kotschyi,Boiss.,kew-387702
Aegilops longissima,Schweinf. & Muschl.,kew-387443
Aegilops lorentii,Hochst.,kew-387451
Aegilops mutica,Boiss.,kew-387466
Aegilops neglecta,Req. ex Bertol.,kew-387486
Aegilops peregrina,(Hack.) Maire & Weiller,kew-387536
Aegilops searsii,Feldman & Kislev,kew-387803
Aegilops sharonensis,Eig,kew-387804
Aegilops speltoides,Tausch,kew-387809
Aegilops tauschii,Coss.,kew-387847
Aegilops triuncialis,L.,kew-387878
Aegilops umbellulata,Zhuk.,kew-387930
Aegilops uniaristata,Steud.,kew-387936
Aegilops vavilovii,(Zhuk.) Chennav.,kew-387952
Aegilops ventricosa,Tausch,kew-387953
Aegiphila elata,Sw.,kew-3415
Aegiphila panamensis,Moldenke,kew-3562
Aegle marmelos,(L.) Corrêa,kew-2623456
Aegonychon purpurea-coeruleum,Holub.,tro-4000095
Aegopodium podagraria,L.,kew-2623499
Aegopogon cenchroides,Humb. & Bonpl. ex Willd.,kew-387972
Aeluropus lagopoides,(L.) Thwaites,kew-388021
Aeluropus littoralis,(Gouan) Parl.,kew-388026
Aenigmatanthera lasiandra,(A.Juss.) W.R.Anderson,kew-2623525
Aeollanthus buchnerianus,Briq.,kew-3675
Aeonium canariense,(L.) Webb & Berthel.,kew-2623554
Aeonium decorum,Webb ex Bolle,kew-2623570
Aeonium haworthii,Webb & Berthel.,kew-2623586
Aeonium nobile,(Praeger) Praeger,kew-2623612
Aeonium undulatum,Webb & Berthel.,kew-2623646
Aeonium urbicum,(C.Sm. ex Hornem.) Webb & Berthel.,kew-2623647
Aerangis articulata,(Rchb.f.) Schltr.,kew-3787
Aerangis biloba,(Lindl.) Schltr.,kew-3790
Aerangis citrata,(Thouars) Schltr.,kew-3804
Aerangis confusa,J.Stewart,kew-3809
Aerangis coriacea,Summerh.,kew-3811
Aerangis fastuosa,(Rchb.f.) Schltr.,kew-3824
Aerangis kirkii,(Rchb.f.) Schltr.,kew-3840
Aerangis kotschyana,(Rchb.f.) Schltr.,kew-3841
Aerangis macrocentra,(Schltr.) Schltr.,kew-3848
Aerangis modesta,(Hook.f.) Schltr.,kew-3854
Aerangis punctata,J.Stewart,kew-3871
Aerangis somalensis,(Schltr.) Schltr.,kew-3882
Aerangis thomsonii,(Rolfe) Schltr.,kew-3887
Aerangis ugandensis,Summerh.,kew-3888
Aerangis verdickii,(De Wild.) Schltr.,kew-3891
Aeranthes arachnites,(Thouars) Lindl.,kew-3904
Aeranthes grandiflora,Lindl.,kew-3940
Aeranthes ramosa,Rolfe,kew-3988
Aerides multiflora,Roxb.,kew-4124
Aerides odorata,Lour.,kew-4130
Aerva javanica,(Burm.f.) Juss. ex Schult.,kew-2623685
Aerva leucura,Moq.,kew-2623703
Aeschynanthus bracteatus,Wall. ex A.DC.,kew-2623784
Aeschynanthus longicaulis,Wall. ex R.Br.,kew-2623890
Aeschynanthus micranthus,C.B.Clarke,kew-2623907
Aeschynanthus radicans,Jack,kew-2623965
Aeschynomene afraspera,J.Leonard,ild-1918
Aeschynomene americana,L.,ild-1920
Aeschynomene ciliata,Vogel,ild-19945
Aeschynomene falcata,(Poir.) DC.,ild-1944
Aeschynomene indica,L.,ild-1956
Aeschynomene pratensis,Small,ild-11939
Aeschynomene rudis,Benth.,ild-19963
Aeschynomene scabra,G.Don,ild-19964
Aeschynomene schimperi,A.Rich.,ild-2011
Aeschynomene sensitiva,Sw.,ild-2015
Aeschynomene tambacoundensis,Berhaut,ild-2022
Aeschynomene virginica,(L.) Britton & al.,ild-11954
Aesculus californica,(Spach) Nutt.,kew-2624481
Aesculus chinensis,Bunge,kew-2624488
Aesculus flava,Sol.,kew-2624500
Aesculus glabra,Willd.,kew-2624506
Aesculus hippocastanum,L.,kew-2624517
Aesculus indica,(Wall. ex Cambess.) Hook.,kew-2624522
Aesculus parryi,A.Gray,kew-2624565
Aesculus parviflora,Walter,kew-2624566
Aesculus pavia,L.,kew-2624568
Aesculus sylvatica,W.Bartram,kew-2624591
Aesculus turbinata,Blume,kew-2624593
Aetheorhiza bulbosa,(L.) Cass.,gcc-23508
Aetheorhyncha andreettae,(Jenny) Dressler,kew-329623
Aethionema arabicum,(L.) Andrz. ex DC.,kew-2624650
Aethionema grandiflorum,Boiss. & Hohen.,kew-2624694
Aethionema saxatile,(L.) R.Br.,kew-2624738
Aethusa cynapium,L.,kew-2624785
Aextoxicon punctatum,Ruiz & Pav.,kew-4284
Afgekia sericea,Craib,ild-32276
Afraegle paniculata,(Schumach. & Thonn.) Engl.,kew-2624843
Aframomum angustifolium,(Sonn.) K.Schum.,kew-218350
Aframomum daniellii,(Hook.f.) K.Schum.,kew-218368
Afrocalathea rhizantha,(K.Schum.) K.Schum.,kew-218432
Afrocanthium burttii,(Bullock) Lantz,kew-216315
Afrocanthium mundianum,(Cham. & Schltdl.) Lantz,kew-216320
Afrocarpus falcatus,(Thunb.) C.N.Page,kew-2624884
Afrocarpus gracilior,(Pilg.) C.N.Page,kew-2624886
Afrocarpus mannii,(Hook.f.) C.N.Page,kew-2624887
Afrolicania elaeosperma,Mildbr.,kew-360616
Afrolimon purpuratum,(L.) Lincz.,kew-2624921
Afrostyrax kamerunensis,G.Perkins & Gilg,kew-2624944
Afrostyrax lepidophyllus,Mildbr.,kew-2624945
Afrotrewia kamerunica,Pax & K.Hoffm.,kew-4307
Afzelia africana,Pers.,ild-828
Afzelia bella,Harms,ild-685
Afzelia bipindensis,Harms,ild-686
Afzelia quanzensis,Welw.,ild-695
Agalinis acuta,Pennell,kew-2625018
Agalinis aphylla,(Nutt.) Raf.,kew-2625021
Agalinis auriculata,(Michx.) S.F.Blake,kew-2625023
Agalinis divaricata,(Chapm.) Pennell,kew-2625037
Agalinis edwardsiana,Pennell,kew-2625039
Agalinis fasciculata,(Scott-Elliot) Raf.,kew-2625042
Agalinis filicaulis,(Benth.) Pennell,kew-2625046
Agalinis gattingeri,(Small) Small ex Britton & A.Br.,kew-2625050
Agalinis heterophylla,(Nutt.) Small ex Britton,kew-2625059
Agalinis linifolia,(Nutt.) Britton,kew-2625072
Agalinis maritima,(Raf.) Raf.,kew-2625074
Agalinis obtusifolia,Raf.,kew-2625084
Agalinis paupercula,(A.Gray) Britton,kew-2625089
Agalinis plukenetii,(Elliott) Raf.,kew-2625101
Agalinis pulchella,Pennell,kew-2625103
Agalinis purpurea,(L.) Pennell,kew-2625104
Agalinis setacea,(J.F.Gmel.) Raf.,kew-2625119
Agalinis skinneriana,(Alph. Wood) Britton,tro-29202359
Agalinis strictifolia,(Benth.) Pennell,kew-2625124
Agalinis tenuifolia,(Vahl) Raf.,kew-2625127
Agalinis wrightii,(A.Gray) Tidestr.,kew-2625136
Agalmyla parasitica,(Lam.) Kuntze,kew-2625210
Aganisia cyanea,(Lindl.) Rchb.f.,kew-4384
Aganisia fimbriata,Rchb.f.,kew-4385
Aganisia pulchella,Lindl.,kew-4390
Aganope thyrsiflora,(Benth.) Polhill,ild-32752
Aganosma cymosa,(Roxb.) G.Don,kew-4408
Aganosma schlechteriana,H.Lév.,kew-4434
Aganosma wallichii,G.Don,kew-4439
Agapanthus africanus,(L.) Hoffmanns.,kew-293521
Agapanthus campanulatus,F.M.Leight.,kew-293522
Agapetes buxifolia,Nutt. ex Hook.f.,kew-2625295
Agapetes meiniana,F.Muell.,kew-2625363
Agarista populifolia,(Lam.) Judd,kew-2625511
Agarista salicifolia,(Lam.) G.Don,kew-2625518
Agastache foeniculum,(Pursh) Kuntze,kew-4454
Agastache mexicana,(Kunth) Lint & Epling,kew-4464
Agastache nepetoides,(L.) Kuntze,kew-4471
Agastache rugosa,(Fisch. & C.A.Mey.) Kuntze,kew-4494
Agastache scrophulariifolia,(Willd.) Kuntze,kew-4496
Agastache urticifolia,(Benth.) Kuntze,kew-4499
Agastachys odorata,R.Br.,kew-2625535
Agatea longipedicellata,(Baker f.) Guillaumin & Thorne,kew-2625548
Agathelpis angustifolia,Choisy,kew-2625561
Agathis alba,(Lam.) Foxw.,tro-50068748
Agathis atropurpurea,Hyland,kew-4505
Agathis australis,(D.Don) Lindl.,kew-4506
Agathis borneensis,Warb.,kew-4509
Agathis dammara,(Lamb.) Rich. & A.Rich.,kew-4514
Agathis lanceolata,Warb.,kew-4522
Agathis macrophylla,(Lindl.) Mast.,kew-4526
Agathis microstachya,J.F.Bailey & C.T.White,kew-4530
Agathis montana,de Laub.,kew-4531
Agathis moorei,(Lindl.) Mast.,kew-4532
Agathis ovata,(C.Moore ex Vieill.) Warb.,kew-4536
Agathis robusta,(C.Moore ex F.Muell.) F.M.Bailey,kew-4541
Agathisanthemum bojeri,Klotzsch,kew-4551
Agathisanthemum globosum,(Hochst. ex A.Rich.) Klotzsch,kew-4560
Agathophora alopecuroides,(Delile) Fenzl ex Bunge,kew-2625570
Agathosma ovata,(Thunb.) Pillans,kew-2625808
Agave americana,L.,kew-293578
Agave angustiarum,Trel.,kew-293592
Agave attenuata,Salm-Dyck,kew-293622
Agave datylio,F.A.C.Weber,kew-293738
Agave ghiesbreghtii,Lem. ex Jacobi,kew-309940
Agave karwinskii,Zucc.,kew-293918
Agave kerchovei,Lem.,kew-293923
Agave lechuguilla,Torr.,kew-293940
Agave macroacantha,Zucc.,kew-293969
Agave marmorata,Roezl,kew-293984
Agave mitis,Mart.,kew-294006
Agave potatorum,Zucc.,kew-294110
Agave salmiana,Otto ex Salm-Dyck,kew-294171
Agave sisalana,Perrine,kew-294215
Agave striata,Zucc.,kew-294235
Agave subsimplex,Trel.,kew-294246
Agave tequilana,F.A.C.Weber,kew-294257
Agave vivipara,L.,kew-294337
Agdestis clematidea,Moc. & Sessé ex DC.,kew-4569
Agelanthus sansibarensis,(Engl.) Polhill & Wiens,kew-2626113
Ageratina adenophora,(Spreng.) R.M.King & H.Rob.,gcc-122109
Ageratina glechonophylla,(Less.) R.M.King & H.Rob.,gcc-39838
Ageratina riparia,(Regel) R.M.King & H.Rob.,gcc-86968
Ageratum conyzoides,(L.) L.,gcc-114457
Ageratum houstonianum,Mill.,gcc-11706
Aglaia archboldiana,A.C.Sm.,kew-2626181
Aglaia argentea,Blume,kew-2626182
Aglaia australiensis,Pannell,kew-2626185
Aglaia basiphylla,A.Gray,kew-2626195
Aglaia cucullata,(Roxb.) Pellegr.,kew-2626251
Aglaia edulis,(Roxb.) Wall.,kew-2626278
Aglaia elaeagnoidea,(A.Juss.) Benth.,kew-2626281
Aglaia elliptica,(C.DC.) Blume,kew-2626289
Aglaia exstipulata,(Griff.) W.Theob.,kew-2626304
Aglaia forbesii,King,kew-2626310
Aglaia grandis,Korth. ex Miq.,kew-2626332
Aglaia lawii,(Wight) C.J.Saldanha,kew-2626389
Aglaia leucophylla,King,kew-2626401
Aglaia macrocarpa,(Miq.) Pannell,kew-2626413
Aglaia odorata,Lour.,kew-2626465
Aglaia odoratissima,Blume,kew-2626466
Aglaia pachyphylla,Miq.,kew-2626473
Aglaia perviridis,Hiern,kew-2626493
Aglaia sapindina,(F.Muell.) Harms,kew-2626554
Aglaia silvestris,(M.Roem.) Merr.,kew-2626567
Aglaia simplicifolia,(Bedd.) Harms,kew-2626569
Aglaia spectabilis,(Miq.) S.S.Jain & S.Bennet,kew-2626580
Aglaia tenuicaulis,Hiern,kew-2626605
Aglaia tomentosa,Teijsm. & Binn.,kew-2626611
Aglaia vitiensis,A.C.Sm.,kew-2626638
Aglaonema crispum,(Pitcher & Manda) Nicolson,kew-4639
Aglaonema modestum,Schott ex Engl.,kew-4675
Agnorhiza bolanderi,(A.Gray) W.A.Weber,gcc-92901
Agnorhiza elata,(H.M.Hall) W.A.Weber,gcc-77678
Agonandra macrocarpa,L.O.Williams,kew-2626669
Agonandra racemosa,(DC.) Standl.,kew-2626674
Agonis baxteri,(Benth.) J.R.Wheeler & N.G.Marchant,kew-372117
Agonis flexuosa,(Muhl. ex Willd.) Sweet,kew-4777
Agoseris aurantiaca,(Hook.) Greene,gcc-140203
Agoseris elata,(Nutt.) Greene,gcc-32085
Agoseris grandiflora,(Nutt.) Greene,gcc-136468
Agoseris heterophylla,(Nutt.) Greene,gcc-49414
Agoseris retrorsa,(Benth.) Greene,gcc-79288
Agrimonia eupatoria,L.,rjp-408
Agrimonia parviflora,Sol.,rjp-4739
Agrimonia pilosa,Ledeb.,rjp-8068
Agriophyllum squarrosum,(L.) Moq.,kew-2626696
Agrocharis incognita,(C.Norman) Heywood & Jury,kew-2626700
Agropyron brownei,(Kunth) Tzvelev,kew-388222
Agropyron cristatum,(L.) Gaertn.,kew-388313
Agropyron desertorum,(Fisch. ex Link) Schult.,kew-388384
Agropyron mongolicum,Keng,kew-388631
Agropyron retrofractum,Vickery,kew-388812
Agropyron velutinum,Nees,kew-389005
Agrostemma githago,L.,kew-2626726
Agrostis billardierei,R.Br.,kew-389265
Agrostis canina,L.,kew-389335
Agrostis capillaris,L.,kew-387729
Agrostis castellana,Boiss. & Reut.,kew-387742
Agrostis clavata,Trin.,kew-389400
Agrostis exarata,Trin.,kew-389557
Agrostis gigantea,Roth,kew-389634
Agrostis hyemalis,"""(Walter) Britton, Sterns & Poggenb.""",kew-389728
Agrostis imbecilla,Zotov,kew-389745
Agrostis magellanica,Lam.,kew-389881
Agrostis mertensii,Trin.,kew-389907
Agrostis muelleriana,Vickery,kew-389957
Agrostis muscosa,Kirk,kew-389965
Agrostis pallescens,Cheeseman,kew-390035
Agrostis personata,Edgar,kew-390081
Agrostis petriei,Hack.,kew-390084
Agrostis scabra,Willd.,kew-390266
Agrostis stolonifera,L.,kew-390383
Agrostis thurberiana,Hitchc.,kew-390538
Agrostis vinealis,Schreb.,kew-390633
Agrostistachys borneensis,Becc.,kew-4805
Agrostophyllum glumaceum,Hook.f.,kew-4884
Agrostophyllum majus,Hook.f.,kew-4906
Aichryson laxum,(Haw.) Bramwell,kew-2626782
Aidia cochinchinensis,Lour.,kew-5010
Aidia micrantha,(K.Schum.) Bullock ex F.White,kew-5038
Aidia racemosa,(Cav.) Tirveng.,kew-5059
Ailanthus altissima,(Mill.) Swingle,kew-2626815
Ailanthus fordii,Noot.,kew-2626830
Ailanthus integrifolia,Lam.,kew-2626841
